station,date,prcp,tobs,,
USC00516128,19/8/2010,3,23.3,,
USC00516128,20/8/2010,6.1,21.7,,
USC00516128,21/8/2010,1.5,22.2,,
USC00516128,22/8/2010,0.5,21.7,,
USC00516128,23/8/2010,1.5,22.8,,
USC00516128,24/8/2010,10.4,21.1,,
USC00516128,25/8/2010,11.4,20.6,,
USC00516128,26/8/2010,15.5,21.7,,
USC00516128,27/8/2010,28.7,22.8,,
USC00516128,28/8/2010,10.4,22.8,,
USC00516128,29/8/2010,25.4,21.7,,
USC00516128,30/8/2010,4.6,22.8,,
USC00516128,31/8/2010,5.3,21.1,,
USC00516128,1/9/2010,5.3,20.6,,
USC00516128,2/9/2010,13.7,22.2,,
USC00516128,3/9/2010,13.2,20.6,,
USC00516128,4/9/2010,8.1,20,,
USC00516128,5/9/2010,1.8,22.2,,
USC00516128,6/9/2010,9.7,20,,
USC00516128,7/9/2010,38.4,20.6,,
USC00516128,8/9/2010,7.1,21.1,,
USC00516128,9/9/2010,0.3,22.2,,
USC00516128,10/9/2010,4.6,21.7,,
USC00516128,11/9/2010,6.1,23.3,,
USC00516128,12/9/2010,0,22.8,,
USC00516128,13/9/2010,0,22.2,,
USC00516128,14/9/2010,6.9,23.3,,
USC00516128,15/9/2010,1,22.2,,
USC00516128,16/9/2010,5.3,22.2,,
USC00516128,17/9/2010,0,22.8,,
USC00516128,18/9/2010,4.8,21.7,,
USC00516128,19/9/2010,14.7,23.3,,
USC00516128,20/9/2010,6.6,23.3,,
USC00516128,21/9/2010,1,22.8,,
USC00516128,22/9/2010,10.7,22.2,,
USC00516128,23/9/2010,21.8,22.8,,
USC00516128,24/9/2010,0,23.3,,
USC00516128,25/9/2010,14.5,21.7,,
USC00516128,26/9/2010,0,22.2,,
USC00516128,27/9/2010,0,22.2,,
USC00516128,28/9/2010,0,25,,
USC00516128,29/9/2010,0,22.2,,
USC00516128,30/9/2010,30,21.1,,
USC00516128,1/10/2010,79.8,22.8,,
USC00516128,2/10/2010,32.3,22.8,,
USC00516128,3/10/2010,0.8,22.8,,
USC00516128,4/10/2010,6.1,21.7,,
USC00516128,5/10/2010,5.3,24.4,,
USC00516128,6/10/2010,0,23.3,,
USC00516128,7/10/2010,0,22.8,,
USC00516128,8/10/2010,0,23.3,,
USC00516128,9/10/2010,0,22.2,,
USC00516128,10/10/2010,0,22.8,,
USC00516128,11/10/2010,10.4,21.7,,
USC00516128,12/10/2010,6.4,21.7,,
USC00516128,13/10/2010,1.3,21.7,,
USC00516128,14/10/2010,1,22.2,,
USC00516128,15/10/2010,0.3,22.2,,
USC00516128,16/10/2010,2,22.2,,
USC00516128,17/10/2010,5.3,23.3,,
USC00516128,18/10/2010,1.8,23.3,,
USC00516128,19/10/2010,101.9,20.6,,
USC00516128,20/10/2010,0,23.9,,
USC00516128,21/10/2010,9.9,22.8,,
USC00516128,22/10/2010,5.3,23.3,,
USC00516128,23/10/2010,0,22.8,,
USC00516128,24/10/2010,0,23.3,,
USC00516128,25/10/2010,0,23.3,,
USC00516128,26/10/2010,17.3,21.7,,
USC00516128,27/10/2010,26.9,21.7,,
USC00516128,28/10/2010,17.8,24.4,,
USC00516128,29/10/2010,6.1,21.1,,
USC00516128,30/10/2010,48.3,21.1,,
USC00516128,31/10/2010,7.1,23.3,,
USC00516128,1/11/2010,51.6,22.2,,
USC00516128,2/11/2010,11.9,23.9,,
USC00516128,3/11/2010,1.5,20,,
USC00516128,4/11/2010,96.3,20.6,,
USC00516128,5/11/2010,67.1,21.7,,
USC00516128,6/11/2010,115.8,22.8,,
USC00516128,7/11/2010,13.7,22.2,,
USC00516128,8/11/2010,0.3,22.8,,
USC00516128,9/11/2010,0.3,20.6,,
USC00516128,10/11/2010,19.3,20.6,,
USC00516128,11/11/2010,3.8,26.7,,
USC00516128,12/11/2010,2.5,22.2,,
USC00516128,13/11/2010,5.3,26.1,,
USC00516128,14/11/2010,7.9,25,,
USC00516128,15/11/2010,15.2,21.7,,
USC00516128,16/11/2010,15.7,22.8,,
USC00516128,17/11/2010,0.3,18.3,,
USC00516128,18/11/2010,0,20,,
USC00516128,19/11/2010,5.6,19.4,,
USC00516128,20/11/2010,0,20.6,,
USC00516128,21/11/2010,2,21.7,,
USC00516128,22/11/2010,0,20,,
USC00516128,23/11/2010,0,20,,
USC00516128,24/11/2010,2.5,21.7,,
USC00516128,25/11/2010,11.7,22.8,,
USC00516128,26/11/2010,2.5,21.7,,
USC00516128,27/11/2010,3.8,20.6,,
USC00516128,28/11/2010,27.7,20.6,,
USC00516128,29/11/2010,16.3,20.6,,
USC00516128,30/11/2010,1.5,21.7,,
USC00516128,1/12/2010,37.6,21.7,,
USC00516128,2/12/2010,4.6,21.1,,
USC00516128,3/12/2010,40.4,19.4,,
USC00516128,4/12/2010,4.8,25,,
USC00516128,5/12/2010,0,20.6,,
USC00516128,6/12/2010,0,16.1,,
USC00516128,7/12/2010,0,16.7,,
USC00516128,8/12/2010,0,17.2,,
USC00516128,9/12/2010,0,22.8,,
USC00516128,10/12/2010,47.2,17.8,,
USC00516128,11/12/2010,14.7,19.4,,
USC00516128,12/12/2010,11.4,20.6,,
USC00516128,13/12/2010,4.6,26.7,,
USC00516128,14/12/2010,0,21.7,,
USC00516128,15/12/2010,0,22.8,,
USC00516128,16/12/2010,0,18.3,,
USC00516128,17/12/2010,0,20,,
USC00516128,18/12/2010,0,20,,
USC00516128,19/12/2010,54.6,20.6,,
USC00516128,20/12/2010,128,22.2,,
USC00516128,21/12/2010,36.6,20.6,,
USC00516128,22/12/2010,1,20.6,,
USC00516128,23/12/2010,0,19.4,,
USC00516128,24/12/2010,3.8,20.6,,
USC00516128,25/12/2010,0,22.8,,
USC00516128,26/12/2010,25.1,21.7,,
USC00516128,27/12/2010,0.5,21.7,,
USC00516128,28/12/2010,1,21.1,,
USC00516128,29/12/2010,4.8,21.7,,
USC00516128,30/12/2010,7.6,21.1,,
USC00516128,31/12/2010,0.3,23.9,,
USC00516128,1/1/2011,1.8,23.3,,
USC00516128,2/1/2011,0.8,21.1,,
USC00516128,3/1/2011,8.9,20.6,,
USC00516128,4/1/2011,1.3,21.1,,
USC00516128,5/1/2011,2.3,19.4,,
USC00516128,6/1/2011,5.6,19.4,,
USC00516128,7/1/2011,0,18.3,,
USC00516128,8/1/2011,0,18.9,,
USC00516128,9/1/2011,0,14.4,,
USC00516128,10/1/2011,0,17.8,,
USC00516128,11/1/2011,2.3,14.4,,
USC00516128,12/1/2011,13.7,20,,
USC00516128,13/1/2011,57.7,18.3,,
USC00516128,14/1/2011,3,22.2,,
USC00516128,15/1/2011,0.5,18.9,,
USC00516128,16/1/2011,0,20,,
USC00516128,17/1/2011,1.8,21.1,,
USC00516128,18/1/2011,0,16.7,,
USC00516128,19/1/2011,0.8,16.7,,
USC00516128,20/1/2011,0.3,21.7,,
USC00516128,21/1/2011,10.9,21.1,,
USC00516128,22/1/2011,0.5,20.6,,
USC00516128,23/1/2011,4.8,19.4,,
USC00516128,24/1/2011,1.3,20.6,,
USC00516128,25/1/2011,0,16.1,,
USC00516128,26/1/2011,0,19.4,,
USC00516128,27/1/2011,0,20,,
USC00516128,28/1/2011,0,20.6,,
USC00516128,29/1/2011,4.6,17.8,,
USC00516128,30/1/2011,0,16.7,,
USC00516128,31/1/2011,5.1,18.9,,
USC00516128,1/2/2011,0,20.6,,
USC00516128,2/2/2011,0,18.9,,
USC00516128,3/2/2011,0,18.3,,
USC00516128,4/2/2011,0,16.1,,
USC00516128,5/2/2011,0,16.7,,
USC00516128,6/2/2011,0,22.2,,
USC00516128,7/2/2011,28.2,19.4,,
USC00516128,8/2/2011,37.8,21.1,,
USC00516128,10/2/2011,,19.4,,
USC00516128,11/2/2011,3.3,20,,
USC00516128,12/2/2011,2.5,20.6,,
USC00516128,13/2/2011,2.5,18.9,,
USC00516128,14/2/2011,0,19.4,,
USC00516128,15/2/2011,0,19.4,,
USC00516128,16/2/2011,5.1,21.7,,
USC00516128,17/2/2011,0,20,,
USC00516128,18/2/2011,0.3,25,,
USC00516128,19/2/2011,0,23.9,,
USC00516128,20/2/2011,45.5,24.4,,
USC00516128,21/2/2011,0,23.9,,
USC00516128,22/2/2011,2,22.2,,
USC00516128,23/2/2011,0.3,21.1,,
USC00516128,24/2/2011,15.2,18.9,,
USC00516128,25/2/2011,0.3,17.8,,
USC00516128,26/2/2011,0,25.6,,
USC00516128,27/2/2011,4.1,23.9,,
USC00516128,28/2/2011,0,23.9,,
USC00516128,1/3/2011,5.6,20,,
USC00516128,2/3/2011,0,20.6,,
USC00516128,3/3/2011,0,22.2,,
USC00516128,4/3/2011,23.9,20.6,,
USC00516128,5/3/2011,7.4,20.6,,
USC00516128,6/3/2011,6.1,20.6,,
USC00516128,7/3/2011,7.4,21.1,,
USC00516128,8/3/2011,28.2,21.1,,
USC00516128,9/3/2011,38.1,19.4,,
USC00516128,10/3/2011,20.8,20,,
USC00516128,11/3/2011,11.9,19.4,,
USC00516128,12/3/2011,0,22.8,,
USC00516128,13/3/2011,0,25,,
USC00516128,14/3/2011,0,21.7,,
USC00516128,15/3/2011,0,21.1,,
USC00516128,16/3/2011,0,21.7,,
USC00516128,17/3/2011,4.1,20.6,,
USC00516128,18/3/2011,3.8,20,,
USC00516128,19/3/2011,11.7,20.6,,
USC00516128,20/3/2011,29.5,19.4,,
USC00516128,21/3/2011,0,20.6,,
USC00516128,22/3/2011,21.6,19.4,,
USC00516128,23/3/2011,1.5,20.6,,
USC00516128,24/3/2011,34.3,22.2,,
USC00516128,25/3/2011,3.3,21.7,,
USC00516128,26/3/2011,15.7,19.4,,
USC00516128,27/3/2011,9.7,23.3,,
USC00516128,28/3/2011,6.6,20,,
USC00516128,29/3/2011,2.8,20,,
USC00516128,30/3/2011,4.6,23.3,,
USC00516128,31/3/2011,0,22.2,,
USC00516128,1/4/2011,29.5,19.4,,
USC00516128,2/4/2011,29.2,23.3,,
USC00516128,3/4/2011,15,21.7,,
USC00516128,4/4/2011,1.3,22.8,,
USC00516128,5/4/2011,10.7,20.6,,
USC00516128,6/4/2011,4.6,20.6,,
USC00516128,7/4/2011,85.1,21.7,,
USC00516128,8/4/2011,8.6,21.7,,
USC00516128,9/4/2011,0.8,23.9,,
USC00516128,10/4/2011,2.3,22.2,,
USC00516128,11/4/2011,8.9,21.1,,
USC00516128,12/4/2011,6.4,22.2,,
USC00516128,13/4/2011,0,20.6,,
USC00516128,14/4/2011,2,21.7,,
USC00516128,15/4/2011,0.3,22.8,,
USC00516128,16/4/2011,9.7,27.2,,
USC00516128,17/4/2011,0,25,,
USC00516128,18/4/2011,7.1,22.8,,
USC00516128,19/4/2011,0,22.8,,
USC00516128,21/4/2011,0,25.6,,
USC00516128,22/4/2011,0,27.8,,
USC00516128,23/4/2011,0,25.6,,
USC00516128,24/4/2011,1,21.7,,
USC00516128,25/4/2011,5.8,20.6,,
USC00516128,26/4/2011,11.7,21.7,,
USC00516128,27/4/2011,2.3,21.7,,
USC00516128,28/4/2011,8.6,21.1,,
USC00516128,29/4/2011,22.9,21.7,,
USC00516128,1/5/2011,30.7,22.2,,
USC00516128,2/5/2011,8.9,22.8,,
USC00516128,3/5/2011,77.5,21.1,,
USC00516128,5/5/2011,8.6,21.1,,
USC00516128,6/5/2011,52.6,19.4,,
USC00516128,7/5/2011,48.5,19.4,,
USC00516128,8/5/2011,57.4,21.1,,
USC00516128,9/5/2011,7.9,22.8,,
USC00516128,10/5/2011,1,22.8,,
USC00516128,11/5/2011,18.8,22.2,,
USC00516128,12/5/2011,2.5,22.8,,
USC00516128,13/5/2011,7.4,21.7,,
USC00516128,14/5/2011,1.5,22.2,,
USC00516128,15/5/2011,0,22.2,,
USC00516128,16/5/2011,0.3,22.2,,
USC00516128,17/5/2011,0.8,21.1,,
USC00516128,18/5/2011,4.8,23.9,,
USC00516128,19/5/2011,3.8,21.1,,
USC00516128,20/5/2011,0,23.3,,
USC00516128,21/5/2011,0.3,21.7,,
USC00516128,22/5/2011,18,20.6,,
USC00516128,23/5/2011,4.3,22.2,,
USC00516128,24/5/2011,0.5,21.7,,
USC00516128,25/5/2011,2.3,21.7,,
USC00516128,26/5/2011,0,22.2,,
USC00516128,27/5/2011,2.3,21.7,,
USC00516128,28/5/2011,0.3,22.2,,
USC00516128,29/5/2011,4.3,21.1,,
USC00516128,30/5/2011,4.1,21.7,,
USC00516128,31/5/2011,3.8,21.1,,
USC00516128,1/6/2011,15.5,20.6,,
USC00516128,2/6/2011,5.6,22.2,,
USC00516128,3/6/2011,50.8,18.9,,
USC00516128,4/6/2011,62.2,19.4,,
USC00516128,5/6/2011,19.3,21.7,,
USC00516128,6/6/2011,2.5,21.7,,
USC00516128,7/6/2011,4.8,22.2,,
USC00516128,8/6/2011,5.8,22.2,,
USC00516128,9/6/2011,2.5,21.7,,
USC00516128,10/6/2011,2.8,21.7,,
USC00516128,11/6/2011,4.3,21.7,,
USC00516128,12/6/2011,38.1,20.6,,
USC00516128,13/6/2011,10.4,20,,
USC00516128,14/6/2011,3.6,21.7,,
USC00516128,15/6/2011,0.3,22.8,,
USC00516128,16/6/2011,21.1,22.2,,
USC00516128,17/6/2011,4.6,23.3,,
USC00516128,18/6/2011,1.8,21.1,,
USC00516128,19/6/2011,46.7,22.2,,
USC00516128,20/6/2011,23.1,21.7,,
USC00516128,21/6/2011,26.2,21.7,,
USC00516128,22/6/2011,41.9,21.1,,
USC00516128,23/6/2011,17.3,21.1,,
USC00516128,24/6/2011,29.5,20.6,,
USC00516128,25/6/2011,1.5,23.3,,
USC00516128,26/6/2011,7.4,20.6,,
USC00516128,27/6/2011,24.9,22.2,,
USC00516128,28/6/2011,6.4,21.1,,
USC00516128,29/6/2011,1.5,22.2,,
USC00516128,30/6/2011,0,22.2,,
USC00516128,1/7/2011,3.8,21.1,,
USC00516128,2/7/2011,2.5,22.8,,
USC00516128,3/7/2011,7.9,21.7,,
USC00516128,4/7/2011,4.3,21.1,,
USC00516128,5/7/2011,6.1,21.7,,
USC00516128,6/7/2011,3.8,20.6,,
USC00516128,8/7/2011,,21.7,,
USC00516128,10/7/2011,,21.7,,
USC00516128,11/7/2011,3,21.1,,
USC00516128,13/7/2011,,21.7,,
USC00516128,14/7/2011,6.9,21.7,,
USC00516128,15/7/2011,10.2,21.1,,
USC00516128,16/7/2011,7.6,23.3,,
USC00516128,17/7/2011,16.8,23.3,,
USC00516128,18/7/2011,4.6,22.2,,
USC00516128,19/7/2011,2.5,24.4,,
USC00516128,20/7/2011,18.3,20.6,,
USC00516128,21/7/2011,0,22.8,,
USC00516128,22/7/2011,34,21.1,,
USC00516128,23/7/2011,2.8,21.7,,
USC00516128,24/7/2011,7.6,22.2,,
USC00516128,25/7/2011,5.8,23.3,,
USC00516128,26/7/2011,8.9,23.3,,
USC00516128,27/7/2011,53.8,23.9,,
USC00516128,28/7/2011,0.5,22.8,,
USC00516128,29/7/2011,17.8,21.7,,
USC00516128,31/7/2011,,22.8,,
USC00516128,1/8/2011,0,22.8,,
USC00516128,2/8/2011,6.6,21.1,,
USC00516128,3/8/2011,4.3,21.7,,
USC00516128,4/8/2011,6.6,25,,
USC00516128,5/8/2011,13,25,,
USC00516128,6/8/2011,1,23.3,,
USC00516128,7/8/2011,4.6,24.4,,
USC00516128,8/8/2011,0.3,23.3,,
USC00516128,9/8/2011,31.8,22.8,,
USC00516128,10/8/2011,0.8,23.3,,
USC00516128,11/8/2011,4.1,22.8,,
USC00516128,12/8/2011,1.8,22.8,,
USC00516128,13/8/2011,0.3,22.8,,
USC00516128,14/8/2011,13.5,23.3,,
USC00516128,15/8/2011,2.5,23.3,,
USC00516128,16/8/2011,3.3,22.2,,
USC00516128,17/8/2011,14,23.3,,
USC00516128,18/8/2011,3.8,21.1,,
USC00516128,19/8/2011,2,21.7,,
USC00516128,20/8/2011,9.1,21.7,,
USC00516128,22/8/2011,,22.8,,
USC00516128,23/8/2011,0.5,22.8,,
USC00516128,24/8/2011,7.4,21.7,,
USC00516128,25/8/2011,9.9,21.7,,
USC00516128,26/8/2011,5.1,21.7,,
USC00516128,27/8/2011,15.2,21.1,,
USC00516128,28/8/2011,10.4,21.7,,
USC00516128,29/8/2011,28.2,21.1,,
USC00516128,30/8/2011,14.2,22.2,,
USC00516128,31/8/2011,14.5,23.3,,
USC00516128,1/9/2011,6.4,23.9,,
USC00516128,2/9/2011,7.6,24.4,,
USC00516128,3/9/2011,0,22.2,,
USC00516128,4/9/2011,4.6,26.7,,
USC00516128,5/9/2011,0.5,21.1,,
USC00516128,6/9/2011,2.8,23.9,,
USC00516128,7/9/2011,0,23.3,,
USC00516128,8/9/2011,0,25,,
USC00516128,9/9/2011,2.3,23.9,,
USC00516128,10/9/2011,6.4,24.4,,
USC00516128,11/9/2011,5.3,21.7,,
USC00516128,12/9/2011,9.7,21.1,,
USC00516128,13/9/2011,12.7,22.2,,
USC00516128,14/9/2011,4.8,22.8,,
USC00516128,15/9/2011,10.4,23.3,,
USC00516128,16/9/2011,24.1,22.8,,
USC00516128,17/9/2011,5.3,21.1,,
USC00516128,18/9/2011,22.4,21.7,,
USC00516128,19/9/2011,4.6,22.8,,
USC00516128,20/9/2011,2.5,22.2,,
USC00516128,21/9/2011,4.8,22.8,,
USC00516128,22/9/2011,5.3,22.2,,
USC00516128,23/9/2011,9.9,21.7,,
USC00516128,24/9/2011,0.3,24.4,,
USC00516128,25/9/2011,0,22.8,,
USC00516128,26/9/2011,0,24.4,,
USC00516128,27/9/2011,0,22.8,,
USC00516128,28/9/2011,2.5,22.8,,
USC00516128,29/9/2011,2.3,22.8,,
USC00516128,30/9/2011,0,23.9,,
USC00516128,1/10/2011,0,22.2,,
USC00516128,2/10/2011,0.8,21.7,,
USC00516128,3/10/2011,0,23.3,,
USC00516128,4/10/2011,14.5,21.7,,
USC00516128,5/10/2011,1.5,24.4,,
USC00516128,6/10/2011,16.5,22.8,,
USC00516128,7/10/2011,11.2,25,,
USC00516128,10/10/2011,,21.7,,
USC00516128,13/10/2011,,21.7,,
USC00516128,14/10/2011,14.5,22.2,,
USC00516128,15/10/2011,43.7,25,,
USC00516128,16/10/2011,0,25,,
USC00516128,17/10/2011,10.9,21.1,,
USC00516128,18/10/2011,11.2,21.1,,
USC00516128,19/10/2011,7.4,22.2,,
USC00516128,20/10/2011,5.6,20,,
USC00516128,21/10/2011,11.7,21.7,,
USC00516128,25/10/2011,,25,,
USC00516128,26/10/2011,0.8,23.3,,
USC00516128,28/10/2011,,22.2,,
USC00516128,29/10/2011,0.3,20.6,,
USC00516128,30/10/2011,7.6,21.7,,
USC00516128,31/10/2011,19.3,21.1,,
USC00516128,1/11/2011,56.9,22.8,,
USC00516128,2/11/2011,23.6,21.7,,
USC00516128,3/11/2011,14.7,21.1,,
USC00516128,4/11/2011,26.9,21.7,,
USC00516128,5/11/2011,4.3,20.6,,
USC00516128,6/11/2011,2.5,22.8,,
USC00516128,7/11/2011,2.8,21.7,,
USC00516128,8/11/2011,6.9,22.8,,
USC00516128,9/11/2011,7.1,21.7,,
USC00516128,10/11/2011,4.3,21.7,,
USC00516128,11/11/2011,49.8,20,,
USC00516128,12/11/2011,10.7,19.4,,
USC00516128,13/11/2011,1.8,21.1,,
USC00516128,14/11/2011,1.8,21.7,,
USC00516128,15/11/2011,0,23.9,,
USC00516128,16/11/2011,0,21.7,,
USC00516128,17/11/2011,2,21.7,,
USC00516128,18/11/2011,0.8,22.2,,
USC00516128,19/11/2011,7.4,24.4,,
USC00516128,20/11/2011,10.2,21.1,,
USC00516128,21/11/2011,29.2,22.2,,
USC00516128,22/11/2011,28.7,20.6,,
USC00516128,23/11/2011,1,21.1,,
USC00516128,24/11/2011,0.8,23.9,,
USC00516128,25/11/2011,5.3,19.4,,
USC00516128,26/11/2011,0,21.7,,
USC00516128,27/11/2011,4.1,21.1,,
USC00516128,28/11/2011,0.3,21.7,,
USC00516128,29/11/2011,2.5,19.4,,
USC00516128,30/11/2011,8.1,20,,
USC00516128,1/12/2011,4.1,21.7,,
USC00516128,2/12/2011,11.7,22.8,,
USC00516128,3/12/2011,2.8,21.7,,
USC00516128,4/12/2011,0.8,21.7,,
USC00516128,5/12/2011,5.6,20,,
USC00516128,6/12/2011,3,19.4,,
USC00516128,7/12/2011,6.6,21.1,,
USC00516128,8/12/2011,13.5,19.4,,
USC00516128,10/12/2011,,20.6,,
USC00516128,11/12/2011,34.3,21.7,,
USC00516128,12/12/2011,43.4,20.6,,
USC00516128,13/12/2011,163.1,20.6,,
USC00516128,14/12/2011,34.8,20,,
USC00516128,15/12/2011,30,20.6,,
USC00516128,16/12/2011,27.7,20.6,,
USC00516128,17/12/2011,16,19.4,,
USC00516128,18/12/2011,7.6,20.6,,
USC00516128,19/12/2011,22.1,20,,
USC00516128,20/12/2011,4.1,21.1,,
USC00516128,21/12/2011,38.6,20,,
USC00516128,22/12/2011,6.9,20.6,,
USC00516128,23/12/2011,10.7,21.7,,
USC00516128,24/12/2011,20.3,18.3,,
USC00516128,25/12/2011,14.7,20.6,,
USC00516128,26/12/2011,1.3,20.6,,
USC00516128,27/12/2011,1.5,20.6,,
USC00516128,28/12/2011,1.5,20.6,,
USC00516128,29/12/2011,0,21.1,,
USC00516128,30/12/2011,1.3,22.8,,
USC00516128,31/12/2011,6.4,19.4,,
USC00516128,1/1/2012,0.3,21.7,,
USC00516128,2/1/2012,0,17.8,,
USC00516128,3/1/2012,0,21.1,,
USC00516128,4/1/2012,2.5,21.7,,
USC00516128,5/1/2012,5.1,21.1,,
USC00516128,6/1/2012,0,22.2,,
USC00516128,10/1/2012,2,20.6,,
USC00516128,11/1/2012,2.5,21.7,,
USC00516128,12/1/2012,2.8,22.2,,
USC00516128,13/1/2012,0.5,20,,
USC00516128,14/1/2012,0,16.1,,
USC00516128,15/1/2012,0,24.4,,
USC00516128,16/1/2012,3.6,23.3,,
USC00516128,17/1/2012,0.3,22.8,,
USC00516128,18/1/2012,0,21.7,,
USC00516128,19/1/2012,0,20.6,,
USC00516128,20/1/2012,0,21.1,,
USC00516128,21/1/2012,0,21.7,,
USC00516128,22/1/2012,0.8,21.7,,
USC00516128,23/1/2012,0.3,18.9,,
USC00516128,24/1/2012,0,24.4,,
USC00516128,25/1/2012,1.5,19.4,,
USC00516128,26/1/2012,0,21.7,,
USC00516128,27/1/2012,1.3,18.9,,
USC00516128,28/1/2012,0,21.1,,
USC00516128,29/1/2012,17,20.6,,
USC00516128,30/1/2012,8.9,18.9,,
USC00516128,31/1/2012,1,19.4,,
USC00516128,1/2/2012,0.3,18.9,,
USC00516128,2/2/2012,0,22.2,,
USC00516128,3/2/2012,0,23.9,,
USC00516128,4/2/2012,0,16.1,,
USC00516128,5/2/2012,0,18.9,,
USC00516128,6/2/2012,0,20.6,,
USC00516128,7/2/2012,17.8,21.1,,
USC00516128,8/2/2012,11.2,18.9,,
USC00516128,9/2/2012,0,18.9,,
USC00516128,10/2/2012,0,20,,
USC00516128,11/2/2012,0,20.6,,
USC00516128,12/2/2012,1.8,20.6,,
USC00516128,13/2/2012,32,19.4,,
USC00516128,14/2/2012,0.5,21.7,,
USC00516128,15/2/2012,0,21.1,,
USC00516128,16/2/2012,0,21.1,,
USC00516128,17/2/2012,7.6,20.6,,
USC00516128,18/2/2012,17,20.6,,
USC00516128,19/2/2012,32.8,22.2,,
USC00516128,20/2/2012,0.8,20.6,,
USC00516128,21/2/2012,0,21.1,,
USC00516128,22/2/2012,0,21.1,,
USC00516128,23/2/2012,33.3,19.4,,
USC00516128,24/2/2012,19.6,23.3,,
USC00516128,25/2/2012,0.5,17.8,,
USC00516128,26/2/2012,7.6,21.7,,
USC00516128,27/2/2012,11.2,20.6,,
USC00516128,28/2/2012,10.2,20.6,,
USC00516128,29/2/2012,14,20.6,,
USC00516128,1/3/2012,16.3,19.4,,
USC00516128,2/3/2012,6.6,18.9,,
USC00516128,3/3/2012,27.9,18.9,,
USC00516128,4/3/2012,50.8,19.4,,
USC00516128,5/3/2012,136.4,17.8,,
USC00516128,6/3/2012,66.3,19.4,,
USC00516128,7/3/2012,66.8,20.6,,
USC00516128,8/3/2012,53.1,18.9,,
USC00516128,9/3/2012,82,17.8,,
USC00516128,10/3/2012,3.8,21.1,,
USC00516128,11/3/2012,7.9,21.7,,
USC00516128,12/3/2012,40.6,19.4,,
USC00516128,13/3/2012,11.4,19.4,,
USC00516128,14/3/2012,0.3,18.3,,
USC00516128,15/3/2012,0.8,18.9,,
USC00516128,16/3/2012,2,18.9,,
USC00516128,17/3/2012,0.5,20,,
USC00516128,18/3/2012,16.5,18.9,,
USC00516128,19/3/2012,40.9,20.6,,
USC00516128,20/3/2012,0,20,,
USC00516128,21/3/2012,10.9,18.3,,
USC00516128,22/3/2012,12.2,20.6,,
USC00516128,23/3/2012,1.3,20,,
USC00516128,24/3/2012,1.5,19.4,,
USC00516128,25/3/2012,48.8,20,,
USC00516128,26/3/2012,9.4,18.9,,
USC00516128,27/3/2012,14.5,18.9,,
USC00516128,28/3/2012,0.5,23.3,,
USC00516128,29/3/2012,0,23.3,,
USC00516128,30/3/2012,0,22.2,,
USC00516128,31/3/2012,0,21.1,,
USC00516128,1/4/2012,1,21.7,,
USC00516128,2/4/2012,0,21.7,,
USC00516128,3/4/2012,0,21.7,,
USC00516128,4/4/2012,0.8,20.6,,
USC00516128,5/4/2012,22.6,20.6,,
USC00516128,6/4/2012,2.5,20,,
USC00516128,7/4/2012,44.4,21.1,,
USC00516128,8/4/2012,0.5,20.6,,
USC00516128,9/4/2012,83.1,17.8,,
USC00516128,10/4/2012,33.5,17.8,,
USC00516128,11/4/2012,37.3,20.6,,
USC00516128,12/4/2012,3.8,20.6,,
USC00516128,13/4/2012,0.3,21.1,,
USC00516128,14/4/2012,0.3,20,,
USC00516128,15/4/2012,4.6,20.6,,
USC00516128,16/4/2012,3,22.2,,
USC00516128,17/4/2012,0.3,21.7,,
USC00516128,18/4/2012,0.3,21.7,,
USC00516128,19/4/2012,0.8,20.6,,
USC00516128,20/4/2012,1,19.4,,
USC00516128,22/4/2012,,20,,
USC00516128,23/4/2012,41.1,18.3,,
USC00516128,24/4/2012,5.1,20,,
USC00516128,25/4/2012,7.6,18.9,,
USC00516128,26/4/2012,15.5,24.4,,
USC00516128,27/4/2012,0.5,20,,
USC00516128,28/4/2012,16.5,20,,
USC00516128,29/4/2012,5.1,21.1,,
USC00516128,30/4/2012,3,21.1,,
USC00516128,1/5/2012,0.8,21.1,,
USC00516128,2/5/2012,14.5,19.4,,
USC00516128,3/5/2012,4.1,21.1,,
USC00516128,4/5/2012,30.7,18.9,,
USC00516128,5/5/2012,22.9,19.4,,
USC00516128,6/5/2012,3.6,19.4,,
USC00516128,7/5/2012,13.7,20,,
USC00516128,8/5/2012,0.5,20.6,,
USC00516128,9/5/2012,1,21.1,,
USC00516128,10/5/2012,0,20.6,,
USC00516128,11/5/2012,5.8,20.6,,
USC00516128,12/5/2012,0.3,22.8,,
USC00516128,13/5/2012,0,20,,
USC00516128,14/5/2012,0,23.9,,
USC00516128,15/5/2012,0,22.8,,
USC00516128,16/5/2012,0.8,20,,
USC00516128,17/5/2012,0.5,21.7,,
USC00516128,18/5/2012,1.3,22.2,,
USC00516128,19/5/2012,0,20.6,,
USC00516128,20/5/2012,0.5,20,,
USC00516128,21/5/2012,5.1,22.8,,
USC00516128,22/5/2012,0,22.2,,
USC00516128,23/5/2012,0,21.1,,
USC00516128,24/5/2012,1.8,22.2,,
USC00516128,25/5/2012,3.3,21.7,,
USC00516128,26/5/2012,9.4,23.3,,
USC00516128,27/5/2012,17,22.8,,
USC00516128,28/5/2012,3.3,22.8,,
USC00516128,29/5/2012,0.8,21.7,,
USC00516128,30/5/2012,0.3,21.1,,
